Company,TypeName,Inches,ScreenResolution,Cpu,Gpu,OpSys,TouchScreen,Ips,X_res,Y_res,ppi,Dedicated_Gpu,Ram_GB,Weight_kg,SSD,HHD,Storage_Type,Total_Storage_GB,Storage_Category,Price
Lenovo,Lenovo Legion 5,15.3,2560 x 1600,AMD Ryzen AI 9 465,NVIDIA GeForce RTX 5060 (Laptop),Windows,0,0,2560,1600,197.31,1,32,1.87,2000,0,SSD Only,2000,High (1-2TB),2267.8
Lenovo,Lenovo ThinkBook 16 Gen 9,16,2560 x 1600,Intel Core Ultra 7 355,Intel Graphics (4-Cores),Windows,1,1,2560,1600,188.68,0,64,1.7,1000,0,SSD Only,1000,Standard (512GB-1TB),2528.8
Acer,Acer TravelMate X4 14 AI,14,1920 x 1200,Intel Core Ultra 5 226V,Intel Arc Graphics 130V,Windows,1,1,1920,1200,161.73,1,16,1.27,512,0,SSD Only,512,Standard (512GB-1TB),1611.2
HP,HP EliteBook 860 G11,16,1920 x 1200,Intel Core Ultra 7 165U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,141.51,0,32,1.73,512,0,SSD Only,512,Standard (512GB-1TB),1691.2
Lenovo,Lenovo ThinkPad T1g Gen 8,16,3840 x 2400,Intel Core Ultra 9 285H,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,3840,2400,283.02,1,32,1.84,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
Lenovo,Lenovo ThinkPad P16 Gen 3,16,1920 x 1200,Intel Core Ultra 9 285HX,NVIDIA RTX PRO 2000 Blackwell,Windows,1,1,1920,1200,141.51,1,32,2.54,1000,0,SSD Only,1000,Standard (512GB-1TB),1988.8
Acer,Acer TravelMate Spin P4,14,1920 x 1200,Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,161.73,0,16,1.49,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
Lenovo,Lenovo ThinkPad P16v Gen 3,16,1920 x 1200,Intel Core Ultra 7 255H,NVIDIA RTX PRO 500 Blackwell,Windows,1,1,1920,1200,141.51,1,16,2.1,512,0,SSD Only,512,Standard (512GB-1TB),1571.2
HP,HP 14,14,"HD (720p, 768p, 900p)",AMD Athlon Silver 3050U,AMD Radeon R3 (Beema),Windows,0,0,1280,720,104.9,1,4,1.5,0,128,HDD Only,128,Minimal (< 256GB),1220
LG,LG gram Book,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,32,1.7,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
Lenovo,Lenovo LOQ 15,15.6,Full HD (1080p),AMD Ryzen 5 7235HS,"NVIDIA GeForce RTX 4050 (Laptop, 105W)",Windows,1,1,1920,1080,141.21,1,24,2.38,1000,0,SSD Only,1000,Standard (512GB-1TB),1816.8
Lenovo,Lenovo IdeaPad Slim 3,14,Full HD (1080p),Intel Core i3-N305,Intel UHD Graphics Xe 750 (32EU),Windows,1,1,1920,1080,157.35,0,8,1.37,512,0,SSD Only,512,Standard (512GB-1TB),1251.2
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1280,720,94.14,0,64,1.6,2000,0,SSD Only,2000,High (1-2TB),2616.8
Lenovo,Lenovo ThinkPad T16 Gen 2,16,1920 x 1200,Intel Core i7-1360P,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,16,1.68,1000,0,SSD Only,1000,Standard (512GB-1TB),1468.8
Lenovo,Lenovo IdeaPad D330,10.1,1280 x 800,Intel Celeron N4000,Intel UHD Graphics 600,Windows,1,1,1280,800,149.45,0,4,0.6,0,64,HDD Only,64,Minimal (< 256GB),903
Lenovo,Lenovo IdeaPad 3i,15.6,Full HD (1080p),Intel Core i5-1155G7,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,16,1.65,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
HP,HP ENVY x360 15,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,141.21,0,16,1.77,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),Intel Core i5-1235U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,40,1.55,2000,0,SSD Only,2000,High (1-2TB),2136.8
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,48,2.39,1000,0,SSD Only,1000,Standard (512GB-1TB),2311.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i3-1215U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,141.21,0,16,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
HP,HP ENVY x360 14,14,Full HD (1080p),Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,157.35,0,16,1.51,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
HP,HP 250 G9 / 255 G9,15.6,Full HD (1080p),Intel Core i5-1335U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,16,1.74,2000,0,SSD Only,2000,High (1-2TB),1656.8
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Pentium Gold 6405U,Intel UHD Graphics,Windows,0,0,1280,720,94.14,0,64,1.75,2000,0,SSD Only,2000,High (1-2TB),2616.8
HP,HP 15,15.6,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,0,0,1920,1080,141.21,1,64,1.6,4000,0,SSD Only,4000,Very High (> 2TB),3216.8
HP,HP 15,15.6,Full HD (1080p),Intel Core Ultra 5 125H,Intel Arc (7-Cores),Windows,0,0,1920,1080,141.21,1,32,1.59,1000,0,SSD Only,1000,Standard (512GB-1TB),1976.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,0,0,1920,1080,141.21,0,32,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
Dynabook,Dynabook,13.3,Full HD (1080p),Intel Core 5 120U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,165.63,0,8,1.21,256,0,SSD Only,256,Basic (256-512GB),1179
Dell,Dell Pro 14 Plus,14,1920 x 1200,Intel Core Ultra 7 155U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,32,1.4,2000,0,SSD Only,2000,High (1-2TB),2028.8
Lenovo,Lenovo ThinkPad E16 Gen 3,16,1920 x 1200,Intel Core 7 240H,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,1,1,1920,1200,141.51,0,16,1.63,1000,0,SSD Only,1000,Standard (512GB-1TB),1468.8
HP,HP ZBook Firefly 14 G10 A,14,1920 x 1200,AMD Ryzen 7 PRO 7840HS,AMD Radeon 780M,Windows,1,1,1920,1200,161.73,1,32,1.4,256,0,SSD Only,256,Basic (256-512GB),1880
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Processor N200,Intel UHD Graphics Xe 750 (32EU),Windows,0,0,1280,720,94.14,0,8,1.6,512,0,SSD Only,512,Standard (512GB-1TB),1199.2
HP,HP 14,14,"HD (720p, 768p, 900p)",Intel Processor N150,Intel UHD Graphics Xe (24EU),Windows,0,0,1280,720,104.9,0,4,1.46,0,128,HDD Only,128,Minimal (< 256GB),1020
HP,HP 250 G9 / 255 G9,15.6,Full HD (1080p),Intel Core i5-1235U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,64,1.74,2000,0,SSD Only,2000,High (1-2TB),2616.8
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1215U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1280,720,94.14,0,32,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
MSI,MSI Stealth A16 AI+,16,2560 x 1600,AMD Ryzen AI 9 HX 370,NVIDIA GeForce RTX 5090 (Laptop),Windows,1,1,2560,1600,188.68,1,64,2.1,2000,0,SSD Only,2000,High (1-2TB),2928.8
Lenovo,Lenovo Yoga 7a 2-in-1,14,1920 x 1200,AMD Ryzen AI 5 430,AMD Radeon 840M,Windows,1,0,1920,1200,161.73,1,32,1.38,2000,0,SSD Only,2000,High (1-2TB),2228.8
Acer,Acer Predator Helios 16 AI,16,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5090 (Laptop),Windows,0,0,2560,1600,188.68,1,64,2.7,1000,0,SSD Only,1000,Standard (512GB-1TB),2728.8
Microsoft,Microsoft Surface Laptop,13,1920 x 1280,Qualcomm Snapdragon X Plus X1P-42-100,Qualcomm Snapdragon X Elite Adreno GPU,Windows,1,1,1920,1280,177.5,1,16,1.22,512,0,SSD Only,512,Standard (512GB-1TB),1481.2
Lenovo,Lenovo ThinkPad T16 Gen 4,16,1920 x 1200,Intel Core Ultra 7 265U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,141.51,0,32,1.76,512,0,SSD Only,512,Standard (512GB-1TB),1691.2
ASUS,ASUS Vivobook Go 15 OLED,15.6,Full HD (1080p),AMD Ryzen 3 7320U,AMD Radeon 610M,Windows,0,0,1920,1080,141.21,1,8,1.63,512,0,SSD Only,512,Standard (512GB-1TB),1399.2
Samsung,Samsung Galaxy Book5 Pro,16,2880 x 1800,Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,0,0,2880,1800,212.26,1,16,1.57,1000,0,SSD Only,1000,Standard (512GB-1TB),1768.8
HP,HP 15,15.6,Full HD (1080p),AMD Athlon Silver 7120U,AMD Radeon 610M,Windows,0,0,1920,1080,141.21,1,8,1.6,0,128,HDD Only,128,Minimal (< 256GB),1348
ASUS,ASUS Zenbook 14 OLED,14,1920 x 1200,Intel Core Ultra 7 255H,Intel Arc Graphics 140V,Windows,0,0,1920,1200,161.73,1,16,1.2,1000,0,SSD Only,1000,Standard (512GB-1TB),1708.8
ASUS,ASUS Vivobook Go 14,14,Full HD (1080p),Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),Windows,1,1,1920,1080,157.35,0,4,1.38,0,128,HDD Only,128,Minimal (< 256GB),1120
ASUS,ASUS Vivobook Go 15 OLED,15.6,Full HD (1080p),AMD Ryzen 5 7520U,AMD Radeon 610M,Windows,1,1,1920,1080,141.21,1,16,1.63,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Acer,Acer TravelMate B3 11,11.6,"HD (720p, 768p, 900p)",Intel Processor N150,Intel UHD Graphics Xe (24EU),Windows,1,1,1280,720,126.6,0,8,1.33,0,128,HDD Only,128,Minimal (< 256GB),1028
Acer,Acer Predator Helios Neo 18 AI,18,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,2560,1600,167.72,1,32,3.3,1000,0,SSD Only,1000,Standard (512GB-1TB),2148.8
HONOR,HONOR MagicBook Pro 14,14.6,3120 x 2080,Intel Core Ultra 9 285H,Intel Arc 140T,Windows,0,0,3120,2080,256.83,1,32,1.39,1000,0,SSD Only,1000,Standard (512GB-1TB),2046.8
HONOR,HONOR MagicBook Pro 14,14.6,3120 x 2080,Intel Core Ultra 5 125H,Intel Arc (7-Cores),Windows,0,0,3120,2080,256.83,1,32,1.39,1000,0,SSD Only,1000,Standard (512GB-1TB),2046.8
HP,HP Elite mt645 G8,14,1920 x 1200,AMD Ryzen 3 7335U,AMD Radeon 660M,Windows,1,1,1920,1200,161.73,1,8,1.4,256,0,SSD Only,256,Basic (256-512GB),1400
HP,HP Pro x360 Fortis 11 G10,11.6,"HD (720p, 768p, 900p)",Intel Processor N100,Intel UHD Graphics Xe (24EU),Windows,0,0,1280,720,126.6,0,8,1.51,0,64,HDD Only,64,Minimal (< 256GB),1028
HP,HP ZBook Fury G1i,16,2560 x 1600,Intel Core Ultra 9 285HX,NVIDIA RTX PRO 2000 Blackwell,Windows,1,1,2560,1600,188.68,1,32,2.43,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
HP,HP ZBook Fury G1i,16,2560 x 1600,Intel Core Ultra 9 285HX,NVIDIA RTX PRO 3000 Blackwell,Windows,1,1,2560,1600,188.68,1,32,2.43,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
HP,HP ZBook Fury G1i,16,2560 x 1600,Intel Core Ultra 7 255HX,NVIDIA RTX PRO 1000 Blackwell,Windows,1,1,2560,1600,188.68,1,32,2.43,512,0,SSD Only,512,Standard (512GB-1TB),1991.2
HP,HP ZBook Fury G1i,16,2560 x 1600,Intel Core Ultra 7 255HX,NVIDIA RTX PRO 2000 Blackwell,Windows,1,1,2560,1600,188.68,1,32,2.43,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
HP,HP ZBook Fury G1i,16,3840 x 2400,Intel Core Ultra 9 285HX,NVIDIA RTX PRO 3000 Blackwell,Windows,1,1,3840,2400,283.02,1,64,2.43,1000,0,SSD Only,1000,Standard (512GB-1TB),2728.8
Dell,Dell Pro Max 18 Plus,16,2560 x 1600,Intel Core Ultra 7 265HX,NVIDIA RTX PRO 2000 Blackwell,Windows,1,1,2560,1600,188.68,1,32,3.25,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
HP,HP Fortis 11 G10 Chromebook,11.6,"HD (720p, 768p, 900p)",Intel Processor N200,Intel UHD Graphics Xe 750 (32EU),Chrome OS,0,0,1280,720,126.6,0,16,1.33,0,128,HDD Only,128,Minimal (< 256GB),1188
Lenovo,Lenovo ThinkBook Plus Gen 6 Rollable,14,2000 x 1600,Intel Core Ultra 7 258V,Intel Arc Graphics 140V,Windows,0,0,2000,1600,182.95,1,32,1.69,1000,0,SSD Only,1000,Standard (512GB-1TB),2028.8
ASUS,ASUS Vivobook 15,15.6,Full HD (1080p),AMD Ryzen 7 170,AMD Radeon 680M,Windows,1,1,1920,1080,141.21,1,24,1.7,1000,0,SSD Only,1000,Standard (512GB-1TB),1816.8
MSI,MSI VenturePro A16 AI,16,1920 x 1200,AMD Ryzen 9 270,NVIDIA GeForce RTX 5050 (Laptop),Windows,1,1,1920,1200,141.51,1,32,1.9,2000,0,SSD Only,2000,High (1-2TB),2188.8
HP,HP ZBook Fury G1i,16,3840 x 2400,Intel Core Ultra 9 285HX,NVIDIA RTX PRO 4000 Blackwell,Windows,1,1,3840,2400,283.02,1,192,2.43,4000,0,SSD Only,4000,Very High (> 2TB),5888.8
HP,HP ZBook Fury G1i,16,3840 x 2400,Intel Core Ultra 7 265HX,NVIDIA RTX PRO 3000 Blackwell,Windows,1,1,3840,2400,283.02,1,192,2.43,4000,0,SSD Only,4000,Very High (> 2TB),5888.8
HP,HP ZBook Fury G1i,16,3840 x 2400,Intel Core Ultra 7 255HX,NVIDIA RTX PRO 2000 Blackwell,Windows,1,1,3840,2400,283.02,1,192,2.43,4000,0,SSD Only,4000,Very High (> 2TB),5888.8
HP,HP EliteBook 8 G1a,13.3,1920 x 1200,AMD Ryzen AI 5 340,AMD Radeon 840M,Windows,1,1,1920,1200,170.24,1,64,1.28,2000,0,SSD Only,2000,High (1-2TB),2847.8
HP,HP EliteBook 8 G1a,13.3,1920 x 1200,AMD Ryzen 7 PRO 250,AMD Radeon 780M,Windows,1,1,1920,1200,170.24,1,64,1.28,2000,0,SSD Only,2000,High (1-2TB),2847.8
HP,HP EliteBook 8 G1a,13.3,1920 x 1200,AMD Ryzen 5 230,AMD Radeon 760M,Windows,1,1,1920,1200,170.24,1,64,1.28,2000,0,SSD Only,2000,High (1-2TB),2847.8
Dell,Dell Pro Max 18 Plus,18,2560 x 1600,Intel Core Ultra 9 285HX,NVIDIA RTX PRO 5000 Blackwell,Windows,1,1,2560,1600,167.72,1,64,3.25,4000,0,SSD Only,4000,Very High (> 2TB),3388.8
Dell,Dell Pro Max 18 Plus,18,2560 x 1600,Intel Core Ultra 7 265HX,NVIDIA RTX PRO 3000 Blackwell,Windows,1,1,2560,1600,167.72,1,64,3.25,4000,0,SSD Only,4000,Very High (> 2TB),3388.8
Lenovo,Lenovo ThinkPad P1 Gen 8,16,1920 x 1200,Intel Core Ultra 7 255H,NVIDIA RTX PRO 2000 Blackwell,Windows,1,1,1920,1200,141.51,1,64,1.84,1000,0,SSD Only,1000,Standard (512GB-1TB),2628.8
Lenovo,Lenovo ThinkPad P1 Gen 8,16,1920 x 1200,Intel Core Ultra 7 255H,NVIDIA RTX PRO 1000 Blackwell,Windows,1,1,1920,1200,141.51,1,32,1.84,1000,0,SSD Only,1000,Standard (512GB-1TB),1988.8
Lenovo,Lenovo ThinkPad P1 Gen 8,16,3200 x 2000,Intel Core Ultra 9 285H,NVIDIA RTX PRO 2000 Blackwell,Windows,1,1,3200,2000,235.85,1,64,1.84,2000,0,SSD Only,2000,High (1-2TB),2928.8
Lenovo,Lenovo ThinkPad P1 Gen 8,16,1920 x 1200,Intel Core Ultra 7 265H,Intel Arc 140T,Windows,1,1,1920,1200,141.51,1,32,1.84,512,0,SSD Only,512,Standard (512GB-1TB),1891.2
Dell,Dell Pro Max 16 Premium,16,1920 x 1200,Intel Core Ultra 9 285H,NVIDIA RTX PRO 2000 Blackwell,Windows,1,1,1920,1200,141.51,1,64,2.19,1000,0,SSD Only,1000,Standard (512GB-1TB),2628.8
Acer,Acer TravelMate P4 Spin,14,2880 x 1800,Intel Core Ultra 7 255U,Intel Graphics (4-Cores),Windows,1,1,2880,1800,242.59,0,32,1.43,1000,0,SSD Only,1000,Standard (512GB-1TB),1828.8
Lenovo,Lenovo ThinkPad P1 Gen 8,16,3200 x 2000,Intel Core Ultra 7 265H,Intel Arc 140T,Windows,1,1,3200,2000,235.85,1,64,1.84,8000,0,SSD Only,8000,Very High (> 2TB),4128.8
Lenovo,Lenovo ThinkPad P1 Gen 8,16,3200 x 2000,Intel Core Ultra 5 235H,NVIDIA RTX PRO 1000 Blackwell,Windows,1,1,3200,2000,235.85,1,64,1.84,8000,0,SSD Only,8000,Very High (> 2TB),4128.8
Dell,Dell Pro Max 16 Premium (MA16250),16,3840 x 2400,Intel Core Ultra 9 285H,NVIDIA RTX PRO 3000 Blackwell,Windows,0,0,3840,2400,283.02,1,64,2.19,4000,0,SSD Only,4000,Very High (> 2TB),3328.8
Dell,Dell Pro Max 16 Premium (MA16250),16,3840 x 2400,Intel Core Ultra 7 255H,NVIDIA RTX PRO 1000 Blackwell,Windows,0,0,3840,2400,283.02,1,64,2.19,4000,0,SSD Only,4000,Very High (> 2TB),3328.8
Lenovo,Lenovo V15 Gen 6,15.6,Full HD (1080p),AMD Ryzen 5 150,AMD Radeon 660M,Windows,1,1,1920,1080,141.21,1,32,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1976.8
Lenovo,Lenovo V15 Gen 6,15.6,Full HD (1080p),AMD Ryzen 3 110,AMD Radeon 660M,Windows,1,1,1920,1080,141.21,1,32,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1976.8
Acer,Acer TravelMate P4 Spin,14,1920 x 1200,Intel Core Ultra 7 265U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,64,1.43,1000,0,SSD Only,1000,Standard (512GB-1TB),2468.8
Acer,Acer TravelMate P4 Spin,14,1920 x 1200,Intel Core Ultra 7 255U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,64,1.43,1000,0,SSD Only,1000,Standard (512GB-1TB),2468.8
Acer,Acer TravelMate P4 Spin,14,1920 x 1200,Intel Core Ultra 5 235U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,64,1.43,1000,0,SSD Only,1000,Standard (512GB-1TB),2468.8
Acer,Acer TravelMate P4 Spin,14,1920 x 1200,Intel Core Ultra 5 225U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,64,1.43,1000,0,SSD Only,1000,Standard (512GB-1TB),2468.8
MSI,MSI Cyborg A17,17.3,Full HD (1080p),AMD Ryzen 7 260,NVIDIA GeForce RTX 5050 (Laptop),Windows,1,1,1920,1080,127.34,1,96,2.5,1000,0,SSD Only,1000,Standard (512GB-1TB),3307.8
Acer,Acer Extensa 15,15.6,Full HD (1080p),Intel Core i5-13420H,Intel UHD Graphics Xe G4 (48EU),Windows,0,0,1920,1080,141.21,0,16,1.8,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
Acer,Acer Nitro V 17 AI,17.3,Full HD (1080p),AMD Ryzen 7 260,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1080,127.34,1,32,2.71,1000,0,SSD Only,1000,Standard (512GB-1TB),2027.8
ASUS,ASUS Vivobook 15,15.6,Full HD (1080p),Intel Core 5 120U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,16,1.7,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
Acer,Acer Aspire 17,17.3,Full HD (1080p),Intel Core i9-13900H,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,127.34,0,32,2.09,1000,0,SSD Only,1000,Standard (512GB-1TB),1827.8
ASUS,ASUS Chromebook CX15,15.6,Full HD (1080p),Intel Processor N50,Intel UHD Graphics Xe 750 (16EU),Chrome OS,1,1,1920,1080,141.21,0,8,1.59,0,128,HDD Only,128,Minimal (< 256GB),1148
Lenovo,Lenovo V15 Gen 5,15.6,Full HD (1080p),Intel Core i7-13620H,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,141.21,0,16,1.61,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
ASUS,ASUS Vivobook 17,17.3,Full HD (1080p),Intel Core 5 120U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,127.34,0,24,2.1,512,0,SSD Only,512,Standard (512GB-1TB),1570.2
ASUS,ASUS Chromebook CX14,14,Full HD (1080p),Intel Celeron N4500,Intel UHD Graphics (Jasper Lake 16 EU),Chrome OS,1,1,1920,1080,157.35,0,4,1.39,0,64,HDD Only,64,Minimal (< 256GB),1120
Acer,Acer TravelMate P2,15.6,Full HD (1080p),Intel Core Ultra 5 125H,Intel Arc (7-Cores),Windows,1,1,1920,1080,141.21,1,16,1.63,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Microsoft,Microsoft Surface Pro 11,13,2880 x 1920,Qualcomm Snapdragon X Elite X1E-80-100,Qualcomm Snapdragon X Elite Adreno GPU,Windows,1,1,2880,1920,266.26,1,16,0.9,1000,0,SSD Only,1000,Standard (512GB-1TB),1578.8
Lenovo,Lenovo Legion 5i,15,2560 x 1600,Intel Core i7-13650HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,0,0,2560,1600,201.26,1,16,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),1738.8
Acer,Acer Swift Go 16,16,2048 x 1280,Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,0,0,2048,1280,150.94,1,16,1.52,1000,0,SSD Only,1000,Standard (512GB-1TB),1768.8
Dell,Dell Pro 14 Premium,14,2880 x 1800,Intel Core Ultra 7 268V,Intel Arc Graphics 140V,Windows,0,0,2880,1800,242.59,1,32,1.14,512,0,SSD Only,512,Standard (512GB-1TB),1931.2
MSI,MSI VenturePro A16 AI+,16,1920 x 1200,AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1200,141.51,1,32,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),1988.8
MSI,MSI Venture / VenturePro 16 AI,16,1920 x 1200,Intel Core Ultra 7 255H,Intel Arc 140T,Windows,1,1,1920,1200,141.51,1,32,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),1988.8
Acer,Acer Chromebook Plus Enterprise 514,14,1920 x 1200,Intel Core 3 N355,"Intel UHD Graphics (Alder Lake, 32EU)",Chrome OS,1,1,1920,1200,161.73,0,8,1.4,256,0,SSD Only,256,Basic (256-512GB),1200
Microsoft,Microsoft Surface Pro 11,13,2880 x 1920,Intel Core Ultra 7 266V,Intel Arc Graphics 140V,Windows,1,1,2880,1920,266.26,1,32,0.9,256,0,SSD Only,256,Basic (256-512GB),1850
Lenovo,Lenovo IdeaPad 1,15.6,Full HD (1080p),AMD Ryzen 5 7520U,AMD Radeon 610M,Windows,0,0,1920,1080,141.21,1,8,1.58,512,0,SSD Only,512,Standard (512GB-1TB),1399.2
HP,HP 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,16,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
HP,HP 15,15.6,Full HD (1080p),Intel Core Ultra 5 225U,Intel Graphics (4-Cores),Windows,1,1,1920,1080,141.21,0,24,1.59,1000,0,SSD Only,1000,Standard (512GB-1TB),1616.8
HP,HP ZBook X G1i,16,1920 x 1200,Intel Core Ultra 7 255H,Intel Arc 140T,Windows,1,1,1920,1200,141.51,1,32,2.04,1000,0,SSD Only,1000,Standard (512GB-1TB),1988.8
Dell,Dell Precision 15 7540,15.6,Full HD (1080p),Intel Core i7-9850H,NVIDIA Quadro T1000 (4GB GDDR5),Windows,1,1,1920,1080,141.21,1,16,2.52,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
HP,HP OMEN 16,16,1920 x 1200,Intel Core Ultra 5 225H,NVIDIA GeForce RTX 5050 (Laptop),Windows,1,1,1920,1200,141.51,1,16,2.43,512,0,SSD Only,512,Standard (512GB-1TB),1571.2
MSI,MSI Cyborg A15,15.6,WQHD (1440p),AMD Ryzen 9 270,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,2560,1440,188.28,1,32,2.1,1000,0,SSD Only,1000,Standard (512GB-1TB),2076.8
Lenovo,Lenovo IdeaPad Slim 3 Chromebook,14,Full HD (1080p),MediaTek Kompanio 520 (MT8186),ARM Mali-G52 2EE MC2,Chrome OS,0,0,1920,1080,157.35,1,8,1.3,0,128,HDD Only,128,Minimal (< 256GB),1300
ASUS,ASUS Zenbook 14 OLED,14,2880 x 1800,AMD Ryzen AI 7 350,AMD Radeon 860M,Windows,0,0,2880,1800,242.59,1,32,1.2,512,0,SSD Only,512,Standard (512GB-1TB),1931.2
Lenovo,Lenovo ThinkPad T1g Gen 8,16,3840 x 2400,Intel Core Ultra 7 265H,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,3840,2400,283.02,1,32,1.84,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
Lenovo,Lenovo IdeaPad 3i,15.6,Full HD (1080p),Intel Core i3-1115G4,Intel UHD Graphics Xe G4 (48EU),Windows,0,0,1920,1080,141.21,0,12,1.65,1000,0,SSD Only,1000,Standard (512GB-1TB),638.99
Lenovo,Lenovo ThinkPad T14s 2-in-1 Gen 1,14,1920 x 1200,Intel Core Ultra 5 235U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,16,1.4,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
Dell,Dell 15,15.6,Full HD (1080p),AMD Ryzen 5 7520U,AMD Radeon 610M,Windows,1,1,1920,1080,141.21,1,8,1.9,512,0,SSD Only,512,Standard (512GB-1TB),1399.2
ASUS,ASUS ROG Zephyrus G14 GA403,14,2880 x 1800,AMD Ryzen 9 270,NVIDIA GeForce RTX 5070 (Laptop),Windows,0,0,2880,1800,242.59,1,32,1.5,1000,0,SSD Only,1000,Standard (512GB-1TB),2028.8
